"","Name.long","Name.lat","layer","BO_ph","BO_calcite","BO2_salinitymean_ss"
"281",143.58,-13.779,8.36200046539307,8.36200046539307,0.0080960001796484,35.0113334655762
"282",143.641,-13.779,8.36400032043457,8.36400032043457,0.00976699963212013,34.9877395629883
"283",144.502,-13.972,8.38500022888184,8.38500022888184,0.00397699978202581,34.9020385742188
"284",145.538,-14.519,8.41100025177002,8.41100025177002,0.00184000004082918,34.8843879699707
"285",145.617,-14.616,8.41300010681152,8.41300010681152,0.00296800001524389,34.8870697021484
"286",145.636,-14.618,8.41300010681152,8.41300010681152,0.00296800001524389,34.8870697021484
"287",145.654,-14.633,8.41300010681152,8.41300010681152,0.00296800001524389,34.8870697021484
"288",145.636,-14.639,8.41300010681152,8.41300010681152,0.00296800001524389,34.8870697021484
"289",145.57,-14.669,8.41300010681152,8.41300010681152,0.000349999987520278,34.9185028076172
"290",145.457,-14.705,8.41199970245361,8.41199970245361,0.000844000023789704,34.9300308227539
"291",145.512,-14.742,8.41300010681152,8.41300010681152,0.000349999987520278,34.9185028076172
"292",145.528,-14.82,8.41399955749512,8.41399955749512,0.000460999988717958,34.9261856079102
"293",145.555,-14.823,8.41399955749512,8.41399955749512,0.000460999988717958,34.9261856079102
"294",150.314,-16.49,8.44799995422363,8.44799995422363,5.19999994139653e-05,34.9510192871094
"295",147.016,-18.205,8.45499992370605,8.45499992370605,0.000409000000217929,35.0674781799316
"296",147.389,-18.267,8.45600032806396,8.45600032806396,0.00127200002316386,35.0095748901367
"297",146.819,-18.353,8.45499992370605,8.45499992370605,0.00379300001077354,35.1940383911133
"298",147.454,-18.41,8.45699977874756,8.45699977874756,0.000333000003593042,35.0278205871582
